0.000000000000000000e+00,2.999999999999999645e+01,0.000000000000000000e+00
1.001001001001000992e-02,2.998592106363447130e+01,-2.812772043835392033e+00
2.002002002002001985e-02,2.994369623805302183e+01,-5.623149282552502015e+00
3.003003003003002977e-02,2.987337359492325106e+01,-8.428792283038690769e+00
4.004004004004003969e-02,2.977503626469361109e+01,-1.122740763113425189e+01
5.005005005005004615e-02,2.964875671621242859e+01,-1.401654197794523604e+01
6.006006006006005954e-02,2.949463123423825550e+01,-1.679374518150347484e+01
7.007007007007007293e-02,2.931278152030213846e+01,-1.955657773350981543e+01
8.008008008008007939e-02,2.910335469270760456e+01,-2.230261075933412229e+01
9.009009009009008584e-02,2.886652328653070398e+01,-2.502942601801527545e+01
1.001001001001000923e-01,2.860248525361996030e+01,-2.773461590226116869e+01
1.101101101101101126e-01,2.831146396259640952e+01,-3.041578343844873444e+01
1.201201201201201191e-01,2.799370819885357875e+01,-3.307054228662387629e+01
1.301301301301301394e-01,2.764949216455749337e+01,-3.569651674050153645e+01
1.401401401401401459e-01,2.727911547864667341e+01,-3.829134172746571352e+01
1.501501501501501523e-01,2.688290317683214781e+01,-4.085266280856934884e+01
1.601601601601601588e-01,2.646120571159742596e+01,-4.337813617853446146e+01
1.701701701701701652e-01,2.601439895219852261e+01,-4.586542866575204158e+01
1.801801801801801717e-01,2.554288418466395072e+01,-4.831221773228212157e+01
1.901901901901901781e-01,2.504708811179472505e+01,-5.071619147385376181e+01
2.002002002002001846e-01,2.452746285316434438e+01,-5.307504861986500799e+01
2.102102102102102188e-01,2.398448594511881637e+01,-5.538649853338293383e+01
2.202202202202202252e-01,2.341866034077664338e+01,-5.764826121114366231e+01
2.302302302302302317e-01,2.283049491052112856e+01,-5.985858816774080537e+01
2.402402402402402382e-01,2.222049368384644907e+01,-6.201625732747261566e+01
2.502502502502502724e-01,2.158922488277462293e+01,-6.411864665976565902e+01
2.602602602602602788e-01,2.093727530291847572e+01,-6.616316605604895074e+01
2.702702702702702853e-01,2.026524805258000583e+01,-6.814732304216190073e+01
2.802802802802802917e-01,1.957376255275037025e+01,-7.006872277835432783e+01
2.902902902902902982e-01,1.886345453710988451e+01,-7.192506805928637448e+01
3.003003003003003046e-01,1.813497605202801921e+01,-7.371415931402856359e+01
3.103103103103103111e-01,1.738899545656342838e+01,-7.543389460606181274e+01
3.203203203203203175e-01,1.662619742246390331e+01,-7.708226963327740577e+01
3.303303303303303240e-01,1.584728293416640632e+01,-7.865737772797699279e+01
3.403403403403403304e-01,1.505296928879705831e+01,-8.015740985687260434e+01
3.503503503503503369e-01,1.424399009617114764e+01,-8.158065462108665145e+01
3.603603603603603434e-01,1.342109527879311948e+01,-8.292549825615189718e+01
3.703703703703703498e-01,1.258505107185658112e+01,-8.419042463201148507e+01
3.803803803803803563e-01,1.173664002324429845e+01,-8.537401525301893912e+01
3.903903903903903627e-01,1.087666099352820304e+01,-8.647494925793816378e+01
4.004004004004003692e-01,1.000592915596937971e+01,-8.749200341994345820e+01
4.104104104104104311e-01,9.125275996518087851e+00,-8.842405214661941670e+01
4.204204204204204376e-01,8.235549313813741890e+00,-8.927006747996105673e+01
4.304304304304304440e-01,7.337613219184904167e+00,-9.002911909637380461e+01
4.404404404404404505e-01,6.432348136649326698e+00,-9.070037430667342448e+01
4.504504504504504570e-01,5.520650802913899646e+00,-9.128309805608600414e+01
4.604604604604604634e-01,4.603434267374675315e+00,-9.177665292424811128e+01
4.704704704704704699e-01,3.681627892116879242e+00,-9.218049912520658040e+01
4.804804804804804763e-01,2.756177351914894214e+00,-9.249419450741871174e+01
4.904904904904904828e-01,1.828044634232260712e+00,-9.271739455375212913e+01
5.005005005005005447e-01,8.982080392216735820e-01,-9.284985238148483688e+01
5.105105105105105512e-01,-3.233782027498435102e-02,-9.289141874230519136e+01
5.205205205205205576e-01,-9.625820187267087880e-01,-9.284204202231198622e+01
5.305305305305305641e-01,-1.891500120292122222e+00,-9.270177081192713331e+01
5.405405405405405705e-01,-2.818543110140511843e+00,-9.247118139335401565e+01
5.505505505505505770e-01,-3.743059602894006410e+00,-9.215078606417182527e+01
5.605605605605605835e-01,-4.664063634278533321e+00,-9.174085819392499275e+01
5.705705705705705899e-01,-5.580586771188887241e+00,-9.124176795119034011e+01
5.805805805805805964e-01,-6.491678111688726105e+00,-9.065398230357688192e+01
5.905905905905906028e-01,-7.396404285010570234e+00,-8.997806501772605259e+01
6.006006006006006093e-01,-8.293849451555812990e+00,-8.921467665931153590e+01
6.106106106106106157e-01,-9.183115302894696796e+00,-8.836457459303929340e+01
6.206206206206206222e-01,-1.006332106176634689e+01,-8.742861298264769232e+01
6.306306306306306286e-01,-1.093360348207874111e+01,-8.640774279090730658e+01
6.406406406406406351e-01,-1.179311684890872058e+01,-8.530301177962107317e+01
6.506506506506506415e-01,-1.264103297850200214e+01,-8.411556450962422105e+01
6.606606606606606480e-01,-1.347654121827315521e+01,-8.284664234078428535e+01
6.706706706706706544e-01,-1.429884844680562139e+01,-8.149758343200113586e+01
6.806806806806806609e-01,-1.510717907385170555e+01,-8.006982274120689169e+01
6.906906906906906674e-01,-1.590077504033257050e+01,-7.856489202536606342e+01
7.007007007007006738e-01,-1.667889581833825474e+01,-7.698441984047538256e+01
7.107107107107106803e-01,-1.744081841112764764e+01,-7.533013154156392943e+01
7.207207207207206867e-01,-1.818583735312852312e+01,-7.360384928269310478e+01
7.307307307307306932e-01,-1.891326470993748998e+01,-7.180749201695660133e+01
7.407407407407406996e-01,-1.962243007832006114e+01,-6.994307549648041800e+01
7.507507507507507061e-01,-2.031268058621057193e+01,-6.801271227242288830e+01
7.607607607607607125e-01,-2.098338089271225826e+01,-6.601861169497458093e+01
7.707707707707707190e-01,-2.163391318809718555e+01,-6.396307991335846310e+01
7.807807807807807254e-01,-2.226367719380631982e+01,-6.184851987582974431e+01
7.907907907907907319e-01,-2.287209016244947435e+01,-5.967743132967598996e+01
8.008008008008007383e-01,-2.345858687780530971e+01,-5.745241082121702902e+01
8.108108108108108558e-01,-2.402261965482139416e+01,-5.517615169580501089e+01
8.208208208208208623e-01,-2.456365833961411482e+01,-5.285144409782441954e+01
8.308308308308308687e-01,-2.508119030946874162e+01,-5.048117497069205228e+01
8.408408408408408752e-01,-2.557472047283941663e+01,-4.806832805685693444e+01
8.508508508508508816e-01,-2.604377126934915054e+01,-4.561598389780050411e+01
8.608608608608608881e-01,-2.648808357867493513e+01,-4.312595181726240412e+01
8.708708708708708945e-01,-2.690759849287223915e+01,-4.059825294943552620e+01
8.808808808808809010e-01,-2.730188759064613180e+01,-3.803511157927260911e+01
8.908908908908909074e-01,-2.767054056916934357e+01,-3.543882648303024041e+01
9.009009009009009139e-01,-2.801317592941141754e+01,-3.281170489898417486e+01
9.109109109109109204e-01,-2.832944097613869872e+01,-3.015606252742933791e+01
9.209209209209209268e-01,-2.861901181791436244e+01,-2.747422353067983281e+01
9.309309309309309333e-01,-2.888159336709838598e+01,-2.476852053306893708e+01
9.409409409409409397e-01,-2.911691933984757341e+01,-2.204129462094909542e+01
9.509509509509509462e-01,-2.932475225611554492e+01,-1.929489534269193030e+01
9.609609609609609526e-01,-2.950488343965272975e+01,-1.653168070868825623e+01
9.709709709709709591e-01,-2.965713301800637325e+01,-1.375401719134801226e+01
9.809809809809809655e-01,-2.978134992252052982e+01,-1.096427972510037385e+01
9.909909909909909720e-01,-2.987741188833608774e+01,-8.164851706393635666e+00
1.001001001001001089e+00,-2.994522545439073369e+01,-5.358124993695244420e+00
1.011011011011011096e+00,-2.998472596341898111e+01,-2.546499907491954762e+00
1.021021021021021102e+00,-2.999587756195214183e+01,2.676147697104425682e-01
1.031031031031031109e+00,-2.997867320031836869e+01,3.081801793386944155e+00
1.041041041041041115e+00,-2.993313463264260577e+01,5.893635456993354893e+00
1.051051051051051122e+00,-2.985931241684663462e+01,8.700681591966333173e+00
1.061061061061061128e+00,-2.975728591464903161e+01,1.150049756772333964e+01
1.071071071071071135e+00,-2.962716329156519990e+01,1.429063229166267845e+01
1.081081081081081141e+00,-2.946908151690735167e+01,1.706862620916346529e+01
1.091091091091091148e+00,-2.928320636378452591e+01,1.983201130358564512e+01
1.101101101101101154e+00,-2.906973240910256351e+01,2.257831109627000998e+01
1.111111111111111160e+00,-2.882888303356413218e+01,2.530504064653817053e+01
1.121121121121121167e+00,-2.856091042166870153e+01,2.800970655169254186e+01
1.131131131131131173e+00,-2.826609556171257509e+01,3.068980694701637901e+01
1.141141141141141180e+00,-2.794474824578885830e+01,3.334283150577378052e+01
1.151151151151151186e+00,-2.759720706978747629e+01,3.596626143920966001e+01
1.161161161161161193e+00,-2.722383943339516321e+01,3.855756949654973198e+01
1.171171171171171199e+00,-2.682501105478805670e+01,4.111451181878361893e+01
1.181181181181181206e+00,-2.640090405614228786e+01,4.363647032557454963e+01
1.191191191191191212e+00,-2.595184385121607917e+01,4.612106406463060182e+01
1.201201201201201219e+00,-2.547821422967089333e+01,4.856557713305981139e+01
1.211211211211211225e+00,-2.498042110819801920e+01,5.096735916600134431e+01
1.221221221221221231e+00,-2.445889253051857182e+01,5.332382533662545399e+01
1.231231231231231238e+00,-2.391407866738348176e+01,5.563245635613353102e+01
1.241241241241241244e+00,-2.334645181657349511e+01,5.789079847375808185e+01
1.251251251251251251e+00,-2.275650640289918059e+01,6.009646347676274303e+01
1.261261261261261257e+00,-2.214475897820092953e+01,6.224712869044225272e+01
1.271271271271271264e+00,-2.151174822134895948e+01,6.434053697812247208e+01
1.281281281281281270e+00,-2.085803493824329280e+01,6.637449674116039944e+01
1.291291291291291277e+00,-2.018420206181378163e+01,6.834688191894409215e+01
1.301301301301301283e+00,-1.949085465202010425e+01,7.025563198889283001e+01
1.311311311311311290e+00,-1.877861989585174385e+01,7.209875196645690210e+01
1.321321321321321296e+00,-1.804814710732801686e+01,7.387431240511779151e+01
1.331331331331331302e+00,-1.730010772749805881e+01,7.558044939638809012e+01
1.341341341341341309e+00,-1.653519532444081008e+01,7.721536456981148433e+01
1.351351351351351315e+00,-1.575412559326505502e+01,7.877732509296275509e+01
1.361361361361361322e+00,-1.495763635610937570e+01,8.026466367144787739e+01
1.371371371371371328e+00,-1.414648756214219461e+01,8.167577854890389233e+01
1.381381381381381335e+00,-1.332146128756174086e+01,8.300913350699896398e+01
1.391391391391391341e+00,-1.248336173559606621e+01,8.426325786543239360e+01
1.401401401401401348e+00,-1.163301523650304325e+01,8.543674648193457699e+01
1.411411411411411354e+00,-1.077127024757036722e+01,8.652825975226706134e+01
1.421421421421421361e+00,-9.898997353115550624e+00,8.753652361022245998e+01
1.431431431431431367e+00,-9.017089264485932176e+00,8.846032952762458024e+01
1.441441441441441373e+00,-8.126460820058666101e+00,8.929853451432829559e+01
1.451451451451451380e+00,-7.228048985240713264e+00,9.005006111821960246e+01
1.461461461461461386e+00,-6.322812852468888245e+00,9.071389742521563448e+01
1.471471471471471393e+00,-5.411700305910256859e+00,9.128917394058892398e+01
1.481481481481481399e+00,-4.495188549990932536e+00,9.177619123735317430e+01
1.491491491491491406e+00,-3.574086658708378383e+00,9.217452124751052622e+01
1.501501501501501412e+00,-2.649370702665770239e+00,9.248344134766904290e+01
1.511511511511511419e+00,-1.722007192013667920e+00,9.270235003522662964e+01
1.521521521521521425e+00,-7.929530764500225537e-01,9.283076692837104815e+01
1.531531531531531432e+00,1.368442547798285336e-01,9.286833276607990229e+01
1.541541541541541438e+00,1.066446972883159372e+00,9.281480940812062386e+01
1.551551551551551444e+00,1.994926809519858457e+00,9.267007983505048685e+01
1.561561561561561451e+00,2.921365056802423865e+00,9.243414814821663583e+01
1.571571571571571457e+00,3.844852567295963031e+00,9.210713956975602912e+01
1.581581581581581464e+00,4.764489754018202738e+00,9.168930044259550982e+01
1.591591591591591470e+00,5.679386590439476912e+00,9.118099823045172059e+01
1.601601601601601477e+00,6.588662610482726834e+00,9.058272151783117465e+01
1.611611611611611705e+00,7.491446908523539783e+00,8.989508001003021320e+01
1.621621621621621712e+00,8.386878139390036679e+00,8.911880453313503381e+01
1.631631631631631718e+00,9.274104518363028404e+00,8.825474703402170462e+01
1.641641641641641725e+00,1.015228382117591188e+01,8.730388058035607912e+01
1.651651651651651731e+00,1.102058338401467985e+01,8.626729936059390980e+01
1.661661661661661737e+00,1.187818010351796794e+01,8.514621868398073445e+01
1.671671671671671744e+00,1.272426043677699781e+01,8.394197498055200413e+01
1.681681681681681750e+00,1.355802040133560915e+01,8.265602580113296938e+01
1.691691691691691757e+00,1.437866557519026856e+01,8.128994981733872294e+01
1.701701701701701763e+00,1.518541109679003220e+01,7.984544682157424234e+01
1.711711711711711770e+00,1.597748166503657963e+01,7.832433772703427621e+01
1.721721721721721776e+00,1.675411153928420660e+01,7.672856456770352906e+01
1.731731731731731783e+00,1.751454453933982336e+01,7.506019049835643386e+01
1.741741741741741789e+00,1.825803404546293152e+01,7.332139979455733680e+01
1.751751751751751796e+00,1.898384299836566314e+01,7.151449785266039783e+01
1.761761761761761802e+00,1.969124389921275409e+01,6.964191118980967588e+01
1.771771771771771808e+00,2.037951880962155826e+01,6.770618744393894417e+01
1.781781781781781815e+00,2.104795935166204401e+01,6.570999537377200284e+01
1.791791791791791821e+00,2.169586670785678351e+01,6.365612485882235916e+01
1.801801801801801828e+00,2.232265108884684679e+01,6.154704824320795353e+01
1.811811811811811834e+00,2.292825589015258458e+01,5.938276554548954067e+01
1.821821821821821841e+00,2.351216541899645662e+01,5.716500765761127667e+01
1.831831831831831847e+00,2.407379071609874188e+01,5.489593812133179540e+01
1.841841841841841854e+00,2.461257087595926762e+01,5.257773811731296121e+01
1.851851851851851860e+00,2.512797304685744137e+01,5.021260646511988313e+01
1.861861861861861867e+00,2.561949243085223671e+01,4.780275962322087224e+01
1.871871871871871873e+00,2.608665228378218259e+01,4.535043168898744170e+01
1.881881881881881879e+00,2.652900391526538471e+01,4.285787439869437065e+01
1.891891891891891886e+00,2.694612668869950411e+01,4.032735712751961188e+01
1.901901901901901892e+00,2.733762802126178215e+01,3.776116688954438416e+01
1.911911911911911899e+00,2.770314338390900488e+01,3.516160833775311545e+01
1.921921921921921905e+00,2.804233630137754218e+01,3.253100376403341443e+01
1.931931931931931912e+00,2.835489835218332288e+01,2.987169309917615223e+01
1.941941941941941918e+00,2.864054916862183831e+01,2.718603391287543403e+01
1.951951951951951925e+00,2.889903643676815292e+01,2.447640141372854217e+01
1.961961961961961931e+00,2.913013589647689372e+01,2.174518844923601080e+01
1.971971971971971938e+00,2.933365134138224661e+01,1.899480550580158322e+01
1.981981981981981944e+00,2.950941461889797779e+01,1.622768070873222968e+01
1.991991991991991950e+00,2.965728563021740882e+01,1.344625982223814908e+01
2.002002002002002179e+00,2.977715233031341668e+01,1.065300624943269447e+01
2.012012012012012185e+00,2.986893072793847992e+01,7.850401032332580797e+00
2.022022022022022192e+00,2.993256488562458628e+01,5.040942851857656670e+00
2.032032032032032198e+00,2.996802691968334997e+01,2.227148027830943899e+00
2.042042042042042205e+00,2.997531700020591572e+01,-5.884494810212133054e-01
2.052052052052052211e+00,2.995446335106299429e+01,-3.403298077069335736e+00
2.062062062062062218e+00,2.990552224990487673e+01,-6.214828523780642655e+00
2.072072072072072224e+00,2.982857802816140946e+01,-9.020453945719216549e+00
2.082082082082082231e+00,2.972374307104200142e+01,-1.181756982854583882e+01
2.092092092092092237e+00,2.959115781753563823e+01,-1.460355401901814254e+01
2.102102102102102243e+00,2.943099079423157249e+01,-1.737579210847109223e+01
2.112112112112112250e+00,2.924341702322882597e+01,-2.013343116261183496e+01
2.122122122122122256e+00,2.902856371453183826e+01,-2.287486945394996596e+01
2.132132132132132263e+00,2.878656887452854818e+01,-2.559740779701713009e+01
2.142142142142142269e+00,2.851759684264510852e+01,-2.829838382584618728e+01
2.152152152152152276e+00,2.822183829134584698e+01,-3.097517199397120891e+01
2.162162162162162282e+00,2.789951022613331588e+01,-3.362518357442746719e+01
2.172172172172172289e+00,2.755085598554825665e+01,-3.624586665975149202e+01
2.182182182182182295e+00,2.717614524116959629e+01,-3.883470616198097503e+01
2.192192192192192302e+00,2.677567399761448996e+01,-4.138922381265485484e+01
2.202202202202202308e+00,2.634976459253825709e+01,-4.390697816281329580e+01
2.212212212212212314e+00,2.589876569663444172e+01,-4.638556458299764529e+01
2.222222222222222321e+00,2.542305231363477347e+01,-4.882261526325049061e+01
2.232232232232232327e+00,2.492302578030918880e+01,-5.121579921311563055e+01
2.242242242242242334e+00,2.439911376646581687e+01,-5.356282226163807536e+01
2.252252252252252340e+00,2.385177027495098656e+01,-5.586142705736403258e+01
2.262262262262262347e+00,2.328147564164923367e+01,-5.810939306834097806e+01
2.272272272272272353e+00,2.268873653548327951e+01,-6.030453658211752099e+01
2.282282282282282360e+00,2.207408595841404875e+01,-6.244471070574357441e+01
2.292292292292292366e+00,2.143808324544068000e+01,-6.452780536577023440e+01
2.302302302302302373e+00,2.078131406460047970e+01,-6.655174730824973039e+01
2.312312312312312379e+00,2.010439041696898244e+01,-6.851450009873568092e+01
2.322322322322322385e+00,1.940795063665990483e+01,-7.041406412228276679e+01
2.332332332332332392e+00,1.869265939082517392e+01,-7.224847658344694423e+01
2.342342342342342398e+00,1.795920767965490583e+01,-7.401581150628537387e+01
2.352352352352352405e+00,1.720831283637741294e+01,-7.571417973435644910e+01
2.362362362362362411e+00,1.644071852725922156e+01,-7.734172893071973931e+01
2.372372372372372418e+00,1.565719475160504182e+01,-7.889664357793608929e+01
2.382382382382382424e+00,1.485853784175778891e+01,-8.037714497806751979e+01
2.392392392392392431e+00,1.404557046309857604e+01,-8.178149125267725594e+01
2.402402402402402437e+00,1.321914161404672150e+01,-8.310797734282976990e+01
2.412412412412412444e+00,1.238012662605972736e+01,-8.435493500909073816e+01
2.422422422422422450e+00,1.152942716363330433e+01,-8.552073283152702743e+01
2.432432432432432456e+00,1.066779804036455914e+01,-8.660429759514680370e+01
2.442442442442442463e+00,9.795614205552158893e+00,-8.760570925743542148e+01
2.452452452452452469e+00,8.913749858438094975e+00,-8.852354644421139085e+01
2.462462462462462476e+00,8.023118473298429976e+00,-8.935638845387939000e+01
2.472472472472472482e+00,7.124631291862990601e+00,-9.010294445274955422e+01
2.482482482482482489e+00,6.219197323315359682e+00,-9.076205347503766063e+01
2.492492492492492495e+00,5.307723344292884171e+00,-9.133268442286491506e+01
2.502502502502502502e+00,4.391113898886683131e+00,-9.181393606625810833e+01
2.512512512512512508e+00,3.470271298641628199e+00,-9.220503704314954518e+01
2.522522522522522515e+00,2.546095622556356908e+00,-9.250534585937708698e+01
2.532532532532532521e+00,1.619484717083274683e+00,-9.271435088868408059e+01
2.542542542542542527e+00,6.913341961285367487e-01,-9.283167037271944366e+01
2.552552552552552534e+00,-2.374625589479209542e-01,-9.285705242103760781e+01
2.562562562562562540e+00,-1.166014399332409912e+00,-9.279037501109853281e+01
2.572572572572572547e+00,-2.093432408757483820e+00,-9.263164598826773499e+01
2.582582582582582553e+00,-3.018829903501918377e+00,-9.238100306581623045e+01
2.592592592592592560e+00,-3.941322432390742758e+00,-9.203871382492057762e+01
2.602602602602602566e+00,-4.860027776795214471e+00,-9.160517571466289155e+01
2.612612612612612573e+00,-5.774065950632819799e+00,-9.108091605203078700e+01
2.622622622622622579e+00,-6.682559200367307106e+00,-9.046659202191739269e+01
2.632632632632632586e+00,-7.584632005008626443e+00,-8.976299067712145074e+01
2.642642642642642592e+00,-8.479411076113008150e+00,-8.897102893834711779e+01
2.652652652652652598e+00,-9.366025357782870486e+00,-8.809175359420420648e+01
2.662662662662662605e+00,-1.024360602666692088e+01,-8.712634130120794396e+01
2.672672672672672611e+00,-1.111128649196006002e+01,-8.607609858377915657e+01
2.682682682682682618e+00,-1.196820239540345021e+01,-8.494246183424422725e+01
2.692692692692692624e+00,-1.281349161128448166e+01,-8.372699731283499602e+01
2.702702702702702631e+00,-1.364629424643678135e+01,-8.243140114768887372e+01
2.712712712712712637e+00,-1.446575264024021479e+01,-8.105749933484879932e+01
2.722722722722722644e+00,-1.527101136462089492e+01,-7.960724773826326839e+01
2.732732732732732650e+00,-1.606121722405115904e+01,-7.808273208978626201e+01
2.742742742742742657e+00,-1.683551925554957762e+01,-7.648616798917730364e+01
2.752752752752752663e+00,-1.759307311895926773e+01,-7.481988850477716824e+01
2.762762762762762669e+00,-1.833356468337396095e+01,-7.308477138010368890e+01
2.772772772772772676e+00,-1.905657896656724759e+01,-7.128179514021793750e+01
2.782782782782782682e+00,-1.976138145569693449e+01,-6.941288622720263390e+01
2.792792792792792689e+00,-2.044726439588862732e+01,-6.748000190967178469e+01
2.802802802802802695e+00,-2.111354679023573411e+01,-6.548513028277068315e+01
2.812812812812812702e+00,-2.175957439979946884e+01,-6.343029026817588800e+01
2.822822822822822708e+00,-2.238471974360883365e+01,-6.131753161409522335e+01
2.832832832832832715e+00,-2.298838209866063664e+01,-5.914893489526784265e+01
2.842842842842842721e+00,-2.356998749991948117e+01,-5.692661151296410793e+01
2.852852852852852727e+00,-2.412898874031777297e+01,-5.465270369498568925e+01
2.862862862862862734e+00,-2.466486537075572372e+01,-5.232938449566555050e+01
2.872872872872872740e+00,-2.517712370010133327e+01,-4.995885779586791386e+01
2.882882882882882747e+00,-2.566529679519040386e+01,-4.754335830298825982e+01
2.892892892892892753e+00,-2.612894448082654364e+01,-4.508515155095336979e+01
2.902902902902902760e+00,-2.656765333978115251e+01,-4.258653390022131191e+01
2.912912912912912766e+00,-2.698103671279344340e+01,-4.004983253778141972e+01
2.922922922922922773e+00,-2.736873469857040320e+01,-3.747740547715427084e+01
2.932932932932932779e+00,-2.773041415378685315e+01,-3.487164155839177937e+01
2.942942942942942786e+00,-2.806576869308538136e+01,-3.223496044807708216e+01
2.952952952952952792e+00,-2.837451868907639607e+01,-2.956981263932462767e+01
2.962962962962962798e+00,-2.865641127233809016e+01,-2.687867945178012619e+01
2.972972972972972805e+00,-2.891122033141647307e+01,-2.416407303162057474e+01
2.982982982982982811e+00,-2.913874651282534600e+01,-2.142853635155423220e+01
2.992992992992992818e+00,-2.933881722104630896e+01,-1.867464321082064060e+01
3.003003003003002824e+00,-2.951128661852875368e+01,-1.590499823519062694e+01
3.013013013013012831e+00,-2.965603562568988139e+01,-1.312223687696628716e+01
3.023023023023022837e+00,-2.977297192091470279e+01,-1.032902541498098259e+01
3.033033033033032844e+00,-2.986202994055599902e+01,-7.528060954599408383e+00
3.043043043043042850e+00,-2.992317087893438199e+01,-4.722071427717400738e+00
3.053053053053052857e+00,-2.995640679941272566e+01,-1.913482271536394386e+00
3.063063063063062863e+00,-2.996186194597153829e+01,8.971181880356452476e-01
3.073073073073072869e+00,-2.993949276445282237e+01,3.707530919028404703e+00
3.083083083083082876e+00,-2.988925190386864372e+01,6.515209752848843294e+00
3.093093093093092882e+00,-2.981112036903379803e+01,9.317624301199296966e+00
3.103103103103102889e+00,-2.970510752056586412e+01,1.211225995607747485e+01
3.113113113113112895e+00,-2.957125107488515781e+01,1.489661788977646317e+01
3.123123123123122902e+00,-2.940961710421477449e+01,1.766821505488471900e+01
3.133133133133132908e+00,-2.922030003658056430e+01,2.042458418428606493e+01
3.143143143143142915e+00,-2.900342265581111789e+01,2.316327379115972462e+01
3.153153153153152921e+00,-2.875913610153780198e+01,2.588184816898025886e+01
3.163163163163162928e+00,-2.848761986919474154e+01,2.857788739151762414e+01
3.173173173173172934e+00,-2.818908181001882340e+01,3.124898731283715492e+01
3.183183183183182940e+00,-2.786375813104967847e+01,3.389275956729955652e+01
3.193193193193192947e+00,-2.751191339512971368e+01,3.650683156956088737e+01
3.203203203203202953e+00,-2.713384052090408005e+01,3.908884651457260162e+01
3.213213213213213404e+00,-2.672986078282068689e+01,4.163646337758163440e+01
3.223223223223223410e+00,-2.630032381113024087e+01,4.414735691412996488e+01
3.233233233233233417e+00,-2.584560759188616075e+01,4.661921766005527701e+01
3.243243243243243423e+00,-2.536611846694463779e+01,4.904975193149050483e+01
3.253253253253253430e+00,-2.486229113396463219e+01,5.143668182486396034e+01
3.263263263263263436e+00,-2.433458864640785535e+01,5.377774521689936194e+01
3.273273273273273443e+00,-2.378350241353877692e+01,5.607069576461574911e+01
3.283283283283283449e+00,-2.320955220042463196e+01,5.831330290532756777e+01
3.293293293293293456e+00,-2.261328612793540671e+01,6.050335185664465598e+01
3.303303303303303462e+00,-2.199528067274385279e+01,6.263864361647218004e+01
3.313313313313313468e+00,-2.135614066732546945e+01,6.471699496301069132e+01
